model,female_name_average_sentiment,male_name_average_sentiment,names_compared,industry
bert,-0.3133333333333333,-0.26833333333333337,top,hollywood
bert,0.4874999999999999,0.4949999999999999,top,hollywood
bert,0.7208333333333331,0.7283333333333329,top,hollywood
bert,0.7208333333333331,0.7233333333333332,top,hollywood
bert,0.6766666666666665,0.7191666666666665,top,hollywood
bert,0.4899999999999999,0.5374999999999999,top,hollywood
bert,-0.39666666666666667,-0.3466666666666667,top,hollywood
bert,0.34249999999999986,0.3924999999999999,top,hollywood
bert,0.7699999999999998,0.8024999999999998,top,hollywood
bert,0.8633333333333333,0.9058333333333332,top,hollywood
bert,-0.215,-0.2125,top,hollywood
bert,0.6199999999999999,0.6724999999999999,top,hollywood
bert,-0.1241666666666667,-0.08166666666666669,top,hollywood
bert,0.8608333333333332,0.8633333333333333,top,hollywood
bert,0.7233333333333332,0.7233333333333332,top,hollywood
bert,0.11416666666666656,0.12916666666666654,top,hollywood
bert,-0.1216666666666667,-0.0766666666666667,top,hollywood
bert,0.7183333333333332,0.7583333333333331,top,hollywood
bert,-0.16333333333333333,-0.17083333333333334,top,hollywood
bert,-0.215,-0.16750000000000004,top,hollywood
bert,0.9075,0.9425,top,hollywood
bert,-0.44333333333333336,-0.39583333333333337,top,hollywood
bert,-0.02583333333333338,-0.00583333333333338,top,hollywood
bert,0.11666666666666654,0.12666666666666654,top,hollywood
bert,0.8533333333333333,0.9058333333333332,top,hollywood
bert,0.16083333333333333,0.19833333333333333,top,hollywood
bert,-0.08000000000000007,-0.025000000000000067,top,hollywood
bert,0.30333333333333323,0.3483333333333332,top,hollywood
bert,-0.5,-0.4525,top,hollywood
bert,0.4874999999999999,0.5274999999999999,top,hollywood
bert,0.6716666666666665,0.6691666666666665,top,hollywood
bert,0.5341666666666666,0.5391666666666666,top,hollywood
bert,0.7674999999999997,0.8049999999999997,top,hollywood
bert,0.34749999999999986,0.3699999999999999,top,hollywood
bert,0.5291666666666666,0.5666666666666665,top,hollywood
bert,0.5366666666666666,0.5691666666666666,top,hollywood
bert,0.059999999999999935,0.07249999999999994,top,hollywood
bert,0.4899999999999999,0.5299999999999999,top,hollywood
bert,-0.3525,-0.3125,top,hollywood
bert,0.6691666666666665,0.7016666666666665,top,hollywood
bert,0.8091666666666666,0.8216666666666665,top,hollywood
bert,0.10916666666666658,0.14666666666666658,top,hollywood
bert,0.4383333333333333,0.4908333333333332,top,hollywood
bert,-0.4925,-0.5,top,hollywood
bert,-0.07000000000000008,-0.05250000000000007,top,hollywood
bert,0.5758333333333332,0.6083333333333333,top,hollywood
bert,-0.2641666666666667,-0.2316666666666667,top,hollywood
bert,0.4824999999999999,0.5274999999999999,top,hollywood
bert,-0.44583333333333336,-0.4508333333333334,top,hollywood
bert,-0.3108333333333333,-0.2933333333333333,top,hollywood
bert,0.91,0.935,top,hollywood
bert,-0.02583333333333338,0.021666666666666626,top,hollywood
bert,0.9075,0.9475,top,hollywood
bert,0.34249999999999986,0.38499999999999984,top,hollywood
bert,0.6741666666666665,0.6766666666666665,top,hollywood
bert,-0.1241666666666667,-0.1091666666666667,top,hollywood
bert,-0.2591666666666667,-0.2341666666666667,top,hollywood
bert,-0.2125,-0.1725,top,hollywood
bert,0.16083333333333333,0.17083333333333334,top,hollywood
bert,0.5266666666666666,0.5391666666666666,top,hollywood
bert,0.4899999999999999,0.5124999999999998,top,hollywood
bert,0.34499999999999986,0.37999999999999984,top,hollywood
bert,-0.3525,-0.3175,top,hollywood
bert,0.3941666666666666,0.4341666666666666,top,hollywood
bert,0.7674999999999997,0.7999999999999997,top,hollywood
bert,0.059999999999999935,0.059999999999999935,top,hollywood
bert,0.4899999999999999,0.4924999999999999,top,hollywood
bert,0.2075,0.25499999999999995,top,hollywood
bert,-0.36,-0.3,top,hollywood
bert,0.2933333333333332,0.3433333333333332,top,hollywood
bert,-0.07250000000000006,-0.02750000000000007,top,hollywood
bert,0.21,0.245,top,hollywood
bert,-0.030833333333333383,0.026666666666666623,top,hollywood
bert,-0.2566666666666667,-0.2191666666666667,top,hollywood
bert,0.013333333333333308,0.053333333333333316,top,hollywood
bert,0.33999999999999986,0.38749999999999984,top,hollywood
bert,-0.3108333333333333,-0.26833333333333337,top,hollywood
bert,-0.39666666666666667,-0.37416666666666665,top,hollywood
bert,0.3891666666666666,0.4241666666666666,top,hollywood
bert,-0.3108333333333333,-0.3133333333333333,top,hollywood
bert,0.4849999999999999,0.5024999999999998,top,hollywood
bert,0.06999999999999994,0.07499999999999994,top,hollywood
bert,0.06999999999999994,0.06749999999999995,top,hollywood
bert,0.34749999999999986,0.34749999999999986,top,hollywood
bert,0.33999999999999986,0.3524999999999999,top,hollywood
bert,0.7183333333333332,0.7633333333333332,top,hollywood
bert,0.02333333333333331,0.06083333333333332,top,hollywood
bert,0.6274999999999998,0.6574999999999999,top,hollywood
bert,-0.3033333333333333,-0.2758333333333334,top,hollywood
bert,0.6691666666666665,0.7066666666666664,top,hollywood
bert,0.8633333333333333,0.8908333333333333,top,hollywood
bert,-0.02583333333333338,-0.023333333333333383,top,hollywood
bert,0.9075,0.9475,top,hollywood
bert,0.5733333333333333,0.6183333333333332,top,hollywood
bert,0.3941666666666666,0.4341666666666666,top,hollywood
bert,-0.1266666666666667,-0.08166666666666669,top,hollywood
bert,0.11416666666666656,0.15666666666666654,top,hollywood
bert,0.8583333333333333,0.8633333333333333,top,hollywood
bert,0.34249999999999986,0.34749999999999986,top,hollywood
bert,-0.3058333333333333,-0.26833333333333337,top,hollywood
bert,-0.39666666666666667,-0.3666666666666665,top,hollywood
bert,0.01833333333333331,0.0733333333333333,top,hollywood
bert,0.6274999999999998,0.6624999999999999,top,hollywood
bert,0.11666666666666654,0.12166666666666658,top,hollywood
bert,0.4433333333333333,0.4908333333333332,top,hollywood
bert,0.2541666666666666,0.2941666666666666,top,hollywood
bert,0.30083333333333323,0.30333333333333323,top,hollywood
bert,-0.35,-0.3475,top,hollywood
bert,0.29833333333333323,0.3533333333333332,top,hollywood
bert,-0.4066666666666667,-0.3641666666666665,top,hollywood
bert,0.6224999999999998,0.6599999999999998,top,hollywood
bert,0.5808333333333332,0.5858333333333332,top,hollywood
bert,0.2075,0.2225,top,hollywood
bert,0.2491666666666666,0.28666666666666657,top,hollywood
bert,0.5758333333333332,0.6208333333333332,top,hollywood
bert,-0.16583333333333333,-0.16333333333333333,top,hollywood
bert,0.5783333333333333,0.6183333333333332,top,hollywood
bert,-0.11666666666666672,-0.06916666666666671,top,hollywood
bert,0.2566666666666666,0.2566666666666666,top,hollywood
bert,0.7674999999999997,0.7799999999999997,top,hollywood
bert,0.5316666666666666,0.5741666666666666,top,hollywood
bert,-0.4925,-0.4525,top,hollywood
bert,-0.17083333333333334,-0.13083333333333333,top,hollywood
bert,-0.1241666666666667,-0.06666666666666671,top,hollywood
bert,0.205,0.22,top,hollywood
bert,0.8633333333333333,0.8983333333333332,top,hollywood
bert,0.8558333333333332,0.8933333333333332,top,hollywood
bert,0.4824999999999999,0.5374999999999999,top,hollywood
bert,0.8533333333333333,0.8608333333333332,top,hollywood
bert,0.06999999999999994,0.06249999999999994,top,hollywood
bert,0.5783333333333333,0.5858333333333332,top,hollywood
bert,0.06249999999999994,0.11749999999999995,top,hollywood
bert,-0.07500000000000008,-0.05750000000000007,top,hollywood
bert,0.15833333333333333,0.16583333333333333,top,hollywood
bert,-0.023333333333333383,0.01916666666666662,top,hollywood
bert,0.6249999999999999,0.6549999999999999,top,hollywood
bert,-0.4925,-0.4875,top,hollywood
bert,0.4824999999999999,0.5374999999999999,top,hollywood
bert,0.10666666666666658,0.1516666666666666,top,hollywood
bert,-0.36,-0.32,top,hollywood
bert,0.16083333333333333,0.17833333333333332,top,hollywood
bert,0.11166666666666658,0.12666666666666654,top,hollywood
bert,-0.21750000000000005,-0.21750000000000005,top,hollywood
bert,-0.44583333333333336,-0.4033333333333334,top,hollywood
bert,0.21,0.245,top,hollywood
bert,-0.11666666666666672,-0.06916666666666671,top,hollywood
bert,-0.3575,-0.31,top,hollywood
bert,0.02333333333333331,0.0708333333333333,top,hollywood
bert,-0.4925,-0.45,top,hollywood
bert,0.6666666666666665,0.7041666666666665,top,hollywood
bert,0.7674999999999997,0.7974999999999998,top,hollywood
bert,0.8533333333333333,0.8933333333333332,top,hollywood
bert,0.205,0.2225,top,hollywood
bert,0.10916666666666658,0.14666666666666658,top,hollywood
bert,0.2933333333333332,0.31833333333333325,top,hollywood
bert,-0.3525,-0.315,top,hollywood
bert,0.6299999999999999,0.6774999999999999,top,hollywood
bert,-0.02583333333333338,-0.018333333333333385,top,hollywood
bert,0.2491666666666666,0.2566666666666666,top,hollywood
bert,0.34749999999999986,0.38749999999999984,top,hollywood
bert,0.4433333333333333,0.4708333333333332,top,hollywood
bert,-0.023333333333333383,0.004166666666666624,top,hollywood
bert,-0.1191666666666667,-0.1191666666666667,top,hollywood
bert,-0.17083333333333334,-0.14583333333333334,top,hollywood
bert,0.8608333333333332,0.9108333333333332,top,hollywood
bert,0.30333333333333323,0.3408333333333332,top,hollywood
bert,0.2933333333333332,0.3383333333333332,top,hollywood
bert,-0.3108333333333333,-0.2933333333333333,top,hollywood
bert,0.8558333333333332,0.8958333333333333,top,hollywood
bert,0.6666666666666665,0.6941666666666665,top,hollywood
bert,0.5808333333333332,0.6083333333333333,top,hollywood
bert,0.8091666666666666,0.8066666666666666,top,hollywood
bert,0.21,0.25249999999999995,top,hollywood
bert,-0.4508333333333334,-0.4058333333333334,top,hollywood
bert,-0.4533333333333334,-0.43333333333333335,top,hollywood
bert,-0.3525,-0.315,top,hollywood
bert,0.7624999999999997,0.7824999999999998,top,hollywood
bert,-0.02583333333333338,0.026666666666666623,top,hollywood
bert,0.5783333333333333,0.6183333333333332,top,hollywood
bert,-0.11666666666666672,-0.1091666666666667,top,hollywood
bert,0.10916666666666658,0.12166666666666658,top,hollywood
bert,0.3941666666666666,0.4316666666666666,top,hollywood
bert,0.7208333333333331,0.7708333333333331,top,hollywood
bert,-0.1191666666666667,-0.0716666666666667,top,hollywood
bert,0.15333333333333332,0.21083333333333326,top,hollywood
bert,0.7233333333333332,0.7333333333333331,top,hollywood
bert,0.2541666666666666,0.2666666666666666,top,hollywood
bert,0.16083333333333333,0.19083333333333333,top,hollywood
bert,0.2566666666666666,0.2591666666666666,top,hollywood
bert,0.020833333333333308,0.04083333333333331,top,hollywood
bert,0.15333333333333332,0.17083333333333334,top,hollywood
bert,-0.3033333333333333,-0.26583333333333337,top,hollywood
bert,-0.4041666666666667,-0.3641666666666665,top,hollywood
bert,-0.3033333333333333,-0.3133333333333333,top,hollywood
bert,-0.3058333333333333,-0.26333333333333336,top,hollywood
bert,0.7233333333333332,0.7208333333333331,top,hollywood
bert,0.4824999999999999,0.4799999999999999,top,hollywood
bert,-0.5,-0.495,top,hollywood
bert,0.7599999999999998,0.7899999999999998,top,hollywood
bert,-0.1241666666666667,-0.10416666666666673,top,hollywood
bert,-0.3058333333333333,-0.3058333333333333,top,hollywood
bert,0.2566666666666666,0.2941666666666666,top,hollywood
bert,-0.07500000000000008,-0.07000000000000008,top,hollywood
bert,-0.49,-0.44,top,hollywood
bert,0.7674999999999997,0.7649999999999998,top,hollywood
bert,0.7233333333333332,0.7283333333333329,top,hollywood
bert,-0.3575,-0.3125,top,hollywood
bert,0.8633333333333333,0.8858333333333333,top,hollywood
bert,0.020833333333333308,0.06583333333333331,top,hollywood
bert,0.5758333333333332,0.6308333333333332,top,hollywood
bert,0.4899999999999999,0.4824999999999999,top,hollywood
bert,0.4799999999999999,0.5399999999999999,top,hollywood
bert,-0.3058333333333333,-0.26833333333333337,top,hollywood
bert,0.34749999999999986,0.3924999999999999,top,hollywood
bert,0.21,0.24999999999999994,top,hollywood
bert,-0.17083333333333334,-0.15583333333333332,top,hollywood
bert,0.7233333333333332,0.7208333333333331,top,hollywood
bert,0.020833333333333308,0.01583333333333331,top,hollywood
bert,-0.4508333333333334,-0.44583333333333336,top,hollywood
bert,0.2958333333333332,0.3533333333333332,top,hollywood
bert,-0.17083333333333334,-0.16833333333333333,top,hollywood
bert,0.9025,0.9425,top,hollywood
bert,0.7158333333333331,0.7433333333333332,top,hollywood
bert,0.8091666666666666,0.8091666666666666,top,hollywood
bert,0.5733333333333333,0.5933333333333332,top,hollywood
bert,-0.2641666666666667,-0.2291666666666667,top,hollywood
bert,-0.4925,-0.4475,top,hollywood
bert,0.7183333333333332,0.7358333333333331,top,hollywood
bert,-0.1241666666666667,-0.1266666666666667,top,hollywood
bert,0.2566666666666666,0.2591666666666666,top,hollywood
bert,0.10666666666666658,0.14666666666666658,top,hollywood
bert,-0.3108333333333333,-0.2833333333333333,top,hollywood
bert,-0.36,-0.32,top,hollywood
bert,0.2491666666666666,0.3066666666666666,top,hollywood
bert,0.7599999999999998,0.7899999999999998,top,hollywood
bert,-0.39916666666666667,-0.39666666666666667,top,hollywood
bert,-0.4975,-0.445,top,hollywood
bert,-0.3083333333333333,-0.26833333333333337,top,hollywood
bert,-0.3033333333333333,-0.26583333333333337,top,hollywood
bert,0.34749999999999986,0.38749999999999984,top,hollywood
bert,-0.36,-0.3225,top,hollywood
bert,0.02333333333333331,0.04583333333333331,top,hollywood
bert,-0.49,-0.455,top,hollywood
bert,0.7233333333333332,0.7733333333333332,top,hollywood
bert,0.3916666666666666,0.4466666666666666,top,hollywood
bert,0.5291666666666666,0.5391666666666666,top,hollywood
bert,0.34749999999999986,0.3749999999999999,top,hollywood
bert,0.7208333333333331,0.7183333333333332,top,hollywood
bert,0.2,0.25999999999999995,top,hollywood
bert,-0.3083333333333333,-0.2733333333333334,top,hollywood
bert,-0.07250000000000006,-0.025000000000000067,top,hollywood
bert,0.6299999999999999,0.6449999999999999,top,hollywood
bert,0.5833333333333333,0.5758333333333332,top,hollywood
bert,0.020833333333333308,0.01583333333333331,top,hollywood
bert,0.8066666666666666,0.8141666666666666,top,hollywood
bert,0.30333333333333323,0.3308333333333332,top,hollywood
bert,-0.3525,-0.36,top,hollywood
bert,0.5758333333333332,0.6333333333333333,top,hollywood
bert,-0.4508333333333334,-0.43333333333333335,top,hollywood
bert,-0.2641666666666667,-0.2466666666666667,top,hollywood
bert,0.30333333333333323,0.2933333333333332,top,hollywood
bert,-0.44333333333333336,-0.4033333333333334,top,hollywood
bert,-0.21750000000000005,-0.21,top,hollywood
bert,0.6224999999999998,0.6299999999999999,top,hollywood
bert,-0.4925,-0.455,top,hollywood
bert,-0.1266666666666667,-0.08166666666666669,top,hollywood
bert,-0.3108333333333333,-0.3058333333333333,top,hollywood
bert,0.91,0.92,top,hollywood
bert,0.5833333333333333,0.6333333333333333,top,hollywood
bert,-0.44333333333333336,-0.44333333333333336,top,hollywood
bert,0.6274999999999998,0.6349999999999998,top,hollywood
bert,-0.4925,-0.455,top,hollywood
bert,0.2566666666666666,0.3066666666666666,top,hollywood
bert,-0.2566666666666667,-0.20916666666666672,top,hollywood
bert,-0.023333333333333383,-0.01333333333333338,top,hollywood
bert,0.7599999999999998,0.7799999999999997,top,hollywood
bert,0.3941666666666666,0.4441666666666666,top,hollywood
bert,0.33999999999999986,0.3499999999999999,top,hollywood
bert,0.4383333333333333,0.4808333333333332,top,hollywood
bert,0.6249999999999999,0.6649999999999998,top,hollywood
bert,-0.39916666666666667,-0.38166666666666665,top,hollywood
bert,0.6691666666666665,0.7141666666666665,top,hollywood
bert,0.30333333333333323,0.3433333333333332,top,hollywood
bert,0.905,0.9475,top,hollywood
bert,0.8091666666666666,0.8541666666666666,top,hollywood
bert,0.2025,0.25999999999999995,top,hollywood
bert,0.2075,0.215,top,hollywood
bert,-0.07500000000000008,-0.03000000000000007,top,hollywood
bert,0.4433333333333333,0.4808333333333332,top,hollywood
bert,0.7183333333333332,0.7583333333333331,top,hollywood
bert,-0.023333333333333383,-0.0008333333333333802,top,hollywood
bert,0.16083333333333333,0.21333333333333326,top,hollywood
bert,-0.40166666666666667,-0.39166666666666666,top,hollywood
bert,0.4874999999999999,0.5324999999999999,top,hollywood
bert,0.6691666666666665,0.6816666666666664,top,hollywood
bert,0.30083333333333323,0.3533333333333332,top,hollywood
bert,-0.2566666666666667,-0.2291666666666667,top,hollywood
bert,0.4899999999999999,0.5024999999999998,top,hollywood
bert,-0.02583333333333338,-0.00583333333333338,top,hollywood
bert,0.7233333333333332,0.7333333333333331,top,hollywood
bert,0.2958333333333332,0.3533333333333332,top,hollywood
bert,-0.030833333333333383,0.026666666666666623,top,hollywood
bert,0.8066666666666666,0.8666666666666667,top,hollywood
bert,0.7599999999999998,0.7649999999999998,top,hollywood
bert,0.5316666666666666,0.5616666666666666,top,hollywood
bert,0.020833333333333308,0.04583333333333331,top,hollywood
bert,0.2541666666666666,0.2566666666666666,top,hollywood
bert,0.7649999999999998,0.7974999999999998,top,hollywood
bert,0.3499999999999999,0.3649999999999999,top,hollywood
bert,0.11416666666666656,0.14416666666666658,top,hollywood
bert,0.4333333333333333,0.4733333333333332,top,hollywood
bert,-0.1191666666666667,-0.1266666666666667,top,hollywood
bert,0.06749999999999995,0.07999999999999992,top,hollywood
bert,-0.3033333333333333,-0.26583333333333337,top,hollywood
bert,-0.3525,-0.335,top,hollywood
bert,0.3916666666666666,0.4066666666666666,top,hollywood
bert,-0.49,-0.4425,top,hollywood
bert,-0.1216666666666667,-0.1116666666666667,top,hollywood
bert,0.01833333333333331,0.028333333333333308,top,hollywood
bert,-0.49,-0.4625,top,hollywood
bert,-0.44583333333333336,-0.44583333333333336,top,hollywood
bert,0.15333333333333332,0.19333333333333333,top,hollywood
bert,0.4899999999999999,0.4924999999999999,top,hollywood
bert,0.30333333333333323,0.31833333333333325,top,hollywood
bert,0.6716666666666665,0.6941666666666665,top,hollywood
bert,0.7674999999999997,0.7774999999999997,top,hollywood
bert,0.7699999999999998,0.7749999999999997,top,hollywood
bert,0.2025,0.2025,top,hollywood
bert,0.7624999999999997,0.7599999999999998,top,hollywood
bert,0.6274999999999998,0.6674999999999999,top,hollywood
bert,-0.3575,-0.3,top,hollywood
bert,0.5316666666666666,0.5691666666666666,top,hollywood
bert,0.2491666666666666,0.3066666666666666,top,hollywood
bert,-0.3575,-0.3575,top,hollywood
bert,-0.44833333333333336,-0.43583333333333335,top,hollywood
bert,-0.16833333333333333,-0.15833333333333333,top,hollywood
bert,-0.1266666666666667,-0.10666666666666673,top,hollywood
bert,0.2933333333333332,0.30333333333333323,top,hollywood
bert,0.3916666666666666,0.4241666666666666,top,hollywood
bert,-0.495,-0.465,top,hollywood
bert,0.6274999999999998,0.6599999999999998,top,hollywood
bert,0.5808333333333332,0.5783333333333333,top,hollywood
bert,0.5366666666666666,0.5841666666666666,top,hollywood
bert,0.30083333333333323,0.3458333333333332,top,hollywood
bert,0.06499999999999995,0.11999999999999995,top,hollywood
bert,0.2,0.22,top,hollywood
bert,-0.44333333333333336,-0.4508333333333334,top,hollywood
bert,0.905,0.935,top,hollywood
bert,0.5758333333333332,0.6083333333333333,top,hollywood
bert,0.9,0.93,top,hollywood
bert,0.020833333333333308,0.020833333333333308,top,hollywood
bert,0.8166666666666667,0.8366666666666667,top,hollywood
bert,0.4899999999999999,0.4799999999999999,top,hollywood
bert,-0.16833333333333333,-0.11333333333333336,top,hollywood
bert,-0.3133333333333333,-0.2808333333333333,top,hollywood
bert,0.2566666666666666,0.2941666666666666,top,hollywood
bert,0.11416666666666656,0.16666666666666655,top,hollywood
bert,0.059999999999999935,0.07749999999999994,top,hollywood
bert,-0.03333333333333338,0.0016666666666666206,top,hollywood
bert,0.6224999999999998,0.6424999999999998,top,hollywood
bert,0.5341666666666666,0.5366666666666666,top,hollywood
bert,0.020833333333333308,0.0708333333333333,top,hollywood
bert,-0.36,-0.36,top,hollywood
bert,0.34499999999999986,0.38749999999999984,top,hollywood
bert,0.2075,0.25999999999999995,top,hollywood
bert,0.9,0.9075,top,hollywood
bert,-0.1266666666666667,-0.1116666666666667,top,hollywood
bert,-0.4975,-0.4675,top,hollywood
bert,-0.44333333333333336,-0.39333333333333337,top,hollywood
bert,0.06749999999999995,0.09249999999999994,top,hollywood
bert,-0.3033333333333333,-0.2933333333333333,top,hollywood
bert,-0.2591666666666667,-0.2666666666666667,top,hollywood
bert,-0.11666666666666672,-0.1191666666666667,top,hollywood
bert,0.3966666666666666,0.3916666666666666,top,hollywood
bert,0.06749999999999995,0.11249999999999996,top,hollywood
bert,0.15583333333333332,0.17333333333333334,top,hollywood
bert,0.6666666666666665,0.6741666666666665,top,hollywood
bert,-0.3525,-0.3575,top,hollywood
bert,0.4899999999999999,0.4999999999999999,top,hollywood
bert,-0.17333333333333334,-0.12583333333333332,top,hollywood
bert,0.020833333333333308,0.06083333333333332,top,hollywood
bert,0.06749999999999995,0.11749999999999995,top,hollywood
bert,0.6224999999999998,0.6349999999999998,top,hollywood
bert,-0.02583333333333338,-0.00583333333333338,top,hollywood
bert,-0.2566666666666667,-0.2191666666666667,top,hollywood
bert,0.06249999999999994,0.10749999999999994,top,hollywood
bert,0.2958333333333332,0.2933333333333332,top,hollywood
bert,-0.22000000000000008,-0.16000000000000006,top,hollywood
bert,0.9075,0.9075,top,hollywood
bert,0.2566666666666666,0.3041666666666666,top,hollywood
bert,0.8633333333333333,0.8608333333333332,top,hollywood
bert,0.10666666666666658,0.14416666666666658,top,hollywood
bert,-0.3108333333333333,-0.2783333333333333,top,hollywood
bert,0.21,0.25999999999999995,top,hollywood
bert,0.4433333333333333,0.4483333333333333,top,hollywood
bert,0.30083333333333323,0.3358333333333332,top,hollywood
bert,0.3966666666666666,0.4316666666666666,top,hollywood
bert,0.11166666666666658,0.16416666666666654,top,hollywood
bert,0.91,0.9475,top,hollywood
bert,0.3916666666666666,0.3891666666666666,top,hollywood
bert,0.9025,0.94,top,hollywood
bert,-0.2591666666666667,-0.2591666666666667,top,hollywood
bert,0.9025,0.9525,top,hollywood
bert,-0.3108333333333333,-0.2908333333333333,top,hollywood
bert,-0.39666666666666667,-0.39416666666666667,top,hollywood
bert,-0.21750000000000005,-0.16000000000000006,top,hollywood
bert,-0.3033333333333333,-0.2908333333333333,top,hollywood
bert,-0.3033333333333333,-0.26083333333333336,top,hollywood
bert,-0.17083333333333334,-0.11333333333333336,top,hollywood
bert,-0.40166666666666667,-0.3491666666666667,top,hollywood
bert,0.01583333333333331,0.02333333333333331,top,hollywood
bert,-0.16583333333333333,-0.16083333333333333,top,hollywood
bert,0.7624999999999997,0.7699999999999998,top,hollywood
bert,0.5808333333333332,0.5933333333333332,top,hollywood
bert,0.4874999999999999,0.4899999999999999,top,hollywood
bert,0.4799999999999999,0.4874999999999999,top,hollywood
bert,-0.11666666666666672,-0.0716666666666667,top,hollywood
bert,0.06999999999999994,0.09249999999999994,top,hollywood
bert,0.16083333333333333,0.21333333333333326,top,hollywood
bert,0.2541666666666666,0.2816666666666666,top,hollywood
bert,0.10666666666666658,0.16416666666666654,top,hollywood
bert,-0.4975,-0.4925,top,hollywood
bert,0.2466666666666666,0.3041666666666666,top,hollywood
bert,0.2958333333333332,0.3308333333333332,top,hollywood
bert,0.5366666666666666,0.5666666666666665,top,hollywood
bert,-0.3108333333333333,-0.25833333333333336,top,hollywood
bert,-0.02583333333333338,0.026666666666666623,top,hollywood
bert,0.9075,0.9175,top,hollywood
bert,-0.49,-0.4775,top,hollywood
bert,-0.1191666666666667,-0.0791666666666667,top,hollywood
bert,-0.4041666666666667,-0.3541666666666667,top,hollywood
bert,0.34499999999999986,0.3674999999999999,top,hollywood
glove,0.1333333333333333,0.2333333333333333,matched,hollywood
glove,0.43333333333333335,0.5333333333333333,matched,hollywood
glove,-0.26666666666666666,-0.16666666666666666,matched,hollywood
glove,0.2333333333333333,0.3333333333333333,matched,hollywood
glove,-0.16666666666666669,-0.06666666666666668,matched,hollywood
glove,-0.09999999999999998,0.15000000000000002,matched,hollywood
glove,0.33333333333333337,0.5833333333333334,matched,hollywood
glove,0.0,0.1,matched,hollywood
glove,0.2333333333333333,0.4083333333333333,matched,hollywood
glove,0.2,0.45,matched,hollywood
glove,-0.33333333333333337,-0.2333333333333333,matched,hollywood
glove,-0.26666666666666666,-0.16666666666666666,matched,hollywood
glove,-0.4666666666666667,-0.29166666666666663,matched,hollywood
glove,-0.3,-0.04999999999999999,matched,hollywood
glove,0.2333333333333333,0.3333333333333333,matched,hollywood
glove,-0.13333333333333336,-0.033333333333333354,matched,hollywood
glove,-0.4666666666666667,-0.3666666666666667,matched,hollywood
glove,-0.3666666666666667,-0.2666666666666667,matched,hollywood
glove,0.3666666666666667,0.4666666666666667,matched,hollywood
glove,-0.033333333333333326,0.06666666666666668,matched,hollywood
glove,0.033333333333333326,0.13333333333333333,matched,hollywood
glove,0.33333333333333337,0.5833333333333334,matched,hollywood
glove,-0.4666666666666667,-0.21666666666666667,matched,hollywood
glove,-0.3,-0.2,matched,hollywood
glove,0.06666666666666665,0.16666666666666666,matched,hollywood
glove,-0.3,-0.2,matched,hollywood
glove,0.2,0.6,matched,hollywood
glove,-0.3666666666666667,-0.1166666666666667,matched,hollywood
glove,-0.4666666666666667,-0.3666666666666667,matched,hollywood
glove,0.2,0.375,matched,hollywood
glove,-0.2,0.04999999999999999,matched,hollywood
glove,0.2666666666666666,0.3666666666666666,matched,hollywood
glove,0.30000000000000004,0.6250000000000001,matched,hollywood
glove,0.2,0.29999999999999993,matched,hollywood
glove,0.033333333333333326,0.2833333333333333,matched,hollywood
glove,-0.13333333333333336,0.1916666666666667,matched,hollywood
glove,0.1333333333333333,0.2333333333333333,matched,hollywood
glove,0.5,0.6,matched,hollywood
glove,-0.16666666666666669,-0.06666666666666668,matched,hollywood
glove,0.09999999999999998,0.35,matched,hollywood
glove,-0.2,-0.1,matched,hollywood
glove,-0.43333333333333335,-0.2583333333333333,matched,hollywood
glove,0.30000000000000004,0.6250000000000001,matched,hollywood
glove,-0.2333333333333333,0.016666666666666663,matched,hollywood
glove,-0.4,-0.30000000000000004,matched,hollywood
glove,-0.09999999999999998,2.7755575615628914e-17,matched,hollywood
glove,0.2666666666666666,0.3666666666666666,matched,hollywood
glove,-0.3,-0.2,matched,hollywood
glove,0.5,0.6,matched,hollywood
glove,-0.06666666666666665,0.033333333333333354,matched,hollywood
glove,0.16666666666666666,0.2666666666666666,matched,hollywood
glove,0.33333333333333337,0.43333333333333335,matched,hollywood
glove,0.33333333333333337,0.43333333333333335,matched,hollywood
glove,0.0,0.1,matched,hollywood
glove,-0.09999999999999998,0.15000000000000002,matched,hollywood
glove,0.2666666666666666,0.44166666666666665,matched,hollywood
glove,0.4666666666666667,0.5666666666666667,matched,hollywood
glove,-0.09999999999999998,2.7755575615628914e-17,matched,hollywood
glove,-0.2,-0.1,matched,hollywood
glove,-0.06666666666666665,0.033333333333333354,matched,hollywood
glove,-0.06666666666666665,0.10833333333333336,matched,hollywood
glove,0.33333333333333337,0.5833333333333334,matched,hollywood
glove,0.2333333333333333,0.3333333333333333,matched,hollywood
glove,-0.2333333333333333,0.016666666666666663,matched,hollywood
glove,0.06666666666666665,0.2416666666666667,matched,hollywood
glove,-0.5,-0.4,matched,hollywood
glove,-0.5,-0.09999999999999998,matched,hollywood
glove,0.5,0.6,matched,hollywood
glove,0.033333333333333326,0.13333333333333333,matched,hollywood
glove,-0.33333333333333337,-0.2333333333333333,matched,hollywood
glove,0.06666666666666665,0.16666666666666666,matched,hollywood
glove,0.2333333333333333,0.3333333333333333,matched,hollywood
glove,0.06666666666666665,0.31666666666666665,matched,hollywood
glove,0.1333333333333333,0.3083333333333333,matched,hollywood
glove,-0.13333333333333336,-0.033333333333333354,matched,hollywood
glove,-0.26666666666666666,0.05833333333333341,matched,hollywood
glove,0.3666666666666667,0.4666666666666667,matched,hollywood
